index,order_id,customer_id,customer_unique_id,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_estimated_delivery_date,order_status,order_item_id,product_id,price,freight_value,seller_id,payment_sequential,payment_type,payment_installments,payment_value,product_category_name
13938,735ad119a24ea4a9d6fbfcd9f296920a,424ca0007f462e65164136500127e8f3,0cbfd6fe37a4c1c3248861ece0263dcc,sao paulo,SP,2017-07-24 11:38:43,2017-07-24 11:50:18,2017-08-07 00:00:00,canceled,1.0,70c8514ff2a8f44c4339c9d4e17c21e9,750.0,33.62,f5a590cf36251cf1162ea35bef76fe84,1.0,credit_card,10.0,783.62,musical_instruments
60751,1cee73866d7513dbc499639d14020ce4,af6b5c7327d3dc4e1c212fa747706713,af8fb50b5c5da2eb745f47e2dc93c0e1,bauru,SP,2017-07-24 12:52:27,2017-07-24 13:05:20,2017-08-14 00:00:00,canceled,1.0,794de06c32a626a5692ff50e4985d36f,49.9,11.85,9646c3513289980f17226a2fc4720dbd,1.0,credit_card,1.0,61.75,
72385,9b4fc5c379134e1329bd48641ba285e3,cda60b855f79e10246781d30a9fd7be7,1cf8baaa3547b7f159e6a59b3ef324d6,itajai,SC,2017-07-24 13:22:29,2017-07-27 10:10:15,2017-08-04 00:00:00,canceled,1.0,9f2597e311355defa12f1491420d40d5,325.0,10.02,8132b9bd16876e1b0f8808d43825dd48,1.0,credit_card,6.0,670.04,sports_leisure
72385,9b4fc5c379134e1329bd48641ba285e3,cda60b855f79e10246781d30a9fd7be7,1cf8baaa3547b7f159e6a59b3ef324d6,itajai,SC,2017-07-24 13:22:29,2017-07-27 10:10:15,2017-08-04 00:00:00,canceled,2.0,9f2597e311355defa12f1491420d40d5,325.0,10.02,8132b9bd16876e1b0f8808d43825dd48,1.0,credit_card,6.0,670.04,sports_leisure
88953,54b267f79786d7ac585ab0aac88d6da6,94873ba8c3246266e41b6f9bd3bc1cca,e37b8ebc20995d016a18233570d37ada,taboao da serra,SP,2017-07-24 23:36:40,2017-07-24 23:50:15,2017-08-04 00:00:00,unavailable,,,,,,1.0,credit_card,4.0,89.87,
42213,f184018d4bdb5a578d594906fdff974e,3effa8f45f1b79dae23e1867d20fec21,b203f4dc9d1931b0000aab2d69f92920,barra do pirai,RJ,2017-07-25 01:55:52,2017-07-25 02:05:23,2017-08-16 00:00:00,canceled,1.0,aa95bee0592e05d2ef533b8e5b7236b3,33.41,15.1,1127b7f2594683f2510f1c2c834a486b,1.0,credit_card,4.0,48.51,garden_tools
42323,e3cc61bbc1cfe072879400a8d82f10a2,5c9693cb2eeae30839b78d80d5239676,8cafc4a24a917c4a9084b763a82baf66,santa rosa de viterbo,SP,2017-07-25 10:10:36,2017-07-26 02:23:46,2017-08-14 00:00:00,processing,1.0,b00a32a0b42fd65efb58a5822009f629,79.9,12.06,e26901d5ab434ce92fd9b5c256820a4e,1.0,boleto,1.0,183.92,baby
42323,e3cc61bbc1cfe072879400a8d82f10a2,5c9693cb2eeae30839b78d80d5239676,8cafc4a24a917c4a9084b763a82baf66,santa rosa de viterbo,SP,2017-07-25 10:10:36,2017-07-26 02:23:46,2017-08-14 00:00:00,processing,2.0,b00a32a0b42fd65efb58a5822009f629,79.9,12.06,e26901d5ab434ce92fd9b5c256820a4e,1.0,boleto,1.0,183.92,baby
24136,65fc7195f2f70e60bd81a12c69d7389d,f0e3b37d5ca2fc5c28ba3f66c71a3aaf,aeadc34e89c894f08e1c9e5fcc4b8f49,caieiras,SP,2017-07-25 10:11:21,2017-07-26 20:45:57,2017-08-08 00:00:00,canceled,1.0,cb428376d66b5e216d2ef9f3b27fc172,379.0,31.03,f5a590cf36251cf1162ea35bef76fe84,1.0,credit_card,8.0,410.03,musical_instruments
26650,b364561ec1da2bd9c795360c47956c21,ede29b8f9090dbe09b81c45d9ef77792,5de720b4ccca86c53864d53863377fb4,sao paulo,SP,2017-07-25 12:48:50,2017-07-25 16:55:12,2017-08-10 00:00:00,invoiced,1.0,b1631003bdbc3b1e876f83a7d851d74a,56.99,8.72,cc419e0650a3c5ba77189a1882b7556a,1.0,debit_card,1.0,65.71,perfumery
24115,33fe1cb532ac16a48902980e00c26da6,e0669fc658288e9aea6d958ea90fb9b7,391a81a38af3c3132825107d346a35e0,medianeira,PR,2017-07-25 19:26:15,,2017-08-28 00:00:00,canceled,,,,,,1.0,credit_card,1.0,65.0,
36173,deb556fbebd4343315d9ab970392674c,66d925f87715f42b875f1a75953baeb9,ac3dcee918e6c96eb2ab467158143697,guarapuava,PR,2017-07-25 20:49:16,2017-07-27 11:30:15,2017-08-23 00:00:00,unavailable,,,,,,1.0,boleto,1.0,256.24,
90834,d7fc8d99795c8cd82eeab767e889e645,f32e0c4e338c96fe0ec35a87c1e01abd,05c14c05a9702532aced22b6faf4cca8,macae,RJ,2017-07-25 21:39:59,2017-07-27 21:10:13,2017-08-16 00:00:00,shipped,1.0,2661ef1d31888c2ecf2c878d1c85545f,45.9,16.11,dbc22125167c298ef99da25668e1011f,1.0,voucher,1.0,62.01,luggage_accessories
20426,fce519e8efb0019251a9379e9bd86a0c,0093a68265f18be3adbbe054dc4c9295,4e0e24ed6b791dca50eacced49d5e2d1,sao paulo,SP,2017-07-25 23:39:24,2017-07-25 23:50:15,2017-08-07 00:00:00,shipped,1.0,e67307ff0f15ade43fcb6e670be7a74c,18.19,7.78,f4aba7c0bca51484c30ab7bdc34bcdd1,1.0,credit_card,1.0,25.97,health_beauty
15955,9a8fb2a3a77dab1c301506cd5af2e845,bfdbe6cffc004496c3db4b194181d3d5,3c18e9badff13995d42b230ddee0dc10,guarulhos,SP,2017-07-26 08:37:07,2017-07-26 08:50:16,2017-08-08 00:00:00,unavailable,,,,,,1.0,credit_card,3.0,154.36,
35242,50cf8b336667ffa7386d24568d6716e5,3278a540e215b737e4b44a61770dbc6f,6e5707f17296f7f8b167406b902e0643,eldorado,SP,2017-07-26 08:48:03,2017-07-26 09:03:11,2017-08-18 00:00:00,shipped,1.0,154e7e31ebfa092203795c972e5804a6,19.99,11.85,cc419e0650a3c5ba77189a1882b7556a,1.0,voucher,1.0,31.84,health_beauty
3445,e2f630b53cb2637be372c3810b089868,67f3e907dce402e696b15f9308ff22ed,6f232f2f5c7f33b7bd9d794d2afacadd,paragominas,PA,2017-07-26 11:44:28,2017-07-27 11:25:25,2017-08-29 00:00:00,shipped,1.0,4a0938478787f49dc07af734b86be96c,149.0,26.32,6560211a19b47992c3666cc44a7e94c0,1.0,boleto,1.0,175.32,watches_gifts
63738,3e23de8d32d97af718ef5d441b322ec3,96da9f18e66524255a703a198fb0ead4,49e891f1efde9152bcbab02bd9424ca6,cruzeiro do sul,RS,2017-07-26 11:50:50,2017-07-26 12:05:22,2017-08-21 00:00:00,shipped,1.0,4ae634441e444ca4bc85903cafe98d73,11.99,15.1,92eb0f42c21942b6552362b9b114707d,1.0,credit_card,2.0,27.09,telephony
87601,a1e04e78fc657db74aaba58eca1e87a9,9939eea65706fa34a920723f50ca07d2,9ff407e54f1f360b681b408193336c6d,sao paulo,SP,2017-07-26 13:39:14,2017-07-26 13:50:21,2017-08-15 00:00:00,canceled,1.0,7a6a8e721213b9881cfcb60aaafcc3d3,139.99,14.0,3078096983cf766a32a06257648502d1,1.0,credit_card,2.0,153.99,fashion_shoes
25945,5f81f8debb479300dc3ae13616afb823,3a6e7307506713d97cd29c960e5f5a61,763f8a08704b708c43b73507d13ab0ce,sao paulo,SP,2017-07-26 14:52:33,2017-07-27 10:15:17,2017-09-13 00:00:00,processing,1.0,4cd8cb56dc105468771e4fc4a815dfd3,109.2,13.78,a2e874074c877c5a05abae80ad6e488f,1.0,boleto,1.0,122.98,small_appliances
85680,a9bfa6ed984d0688f6e53d537d9f69b0,2e086d3b6cceaa2d572fd61882927b96,5dfefe306589a5fced96030b0028b5e7,sao paulo,SP,2017-07-26 17:06:02,2017-07-28 08:35:36,2017-08-08 00:00:00,canceled,1.0,243bb58796ed2164b831fb75e1241888,27.99,7.78,2138ccb85b11a4ec1e37afbd1c8eda1f,1.0,boleto,1.0,35.77,auto
92901,241b1a5ff1d152dc47bf2093ea154edf,a61cee7568322910d8954f49f6c1760b,b6891a3a9c250146c914c8f6dc8940c7,guarulhos,SP,2017-07-27 11:53:08,2017-07-27 12:05:52,2017-08-18 00:00:00,invoiced,1.0,63bff8e34e5c639696856394be9a9ac1,46.9,13.37,dbc22125167c298ef99da25668e1011f,1.0,credit_card,6.0,60.27,stationery
85147,876ac30251a0518e1fd87b6ec049df00,e77a1ae75eaa0ac5847dbc701aaa9f6d,3aa5cf591e61982bce8cd028718825a7,rio de janeiro,RJ,2017-07-27 12:37:27,2017-07-27 12:50:16,2017-08-23 00:00:00,unavailable,,,,,,1.0,credit_card,6.0,216.75,
32989,643072b191b07f013f4d88ec43acb812,760f3b1f882a27beb42debb97ae28974,e3831c182c46cc5ff4bfaacb4b9c9dfd,santa cruz do capibaribe,PE,2017-07-27 23:06:39,2017-07-28 13:05:11,2017-08-30 00:00:00,processing,1.0,bf7a3359eeb43b9944c70293e4be896a,129.0,98.98,e4fc40017a6d22c46a14ac2e17f87c3e,1.0,credit_card,3.0,227.98,furniture_bedroom
21899,d02adc4aef085f611aaf9e975642926a,fc78016bbb85f3105bfd610141fde114,8483dc16ca810a9454e1574f4d60bbf1,iguatama,MG,2017-07-28 13:42:40,2017-07-29 02:24:01,2017-08-21 00:00:00,invoiced,1.0,42a2c92a0979a949ca4ea89ec5c7b934,59.9,25.26,813348c996469b40f2e028d5429d3495,1.0,boleto,1.0,85.16,housewares
20349,5b66cfa802ab8ec833c1b80d28788f4a,41c8303028d145b20dfddccc9fb09262,63efeaf40dd3d6ddb20b6d1cdcc03581,petrolina,PE,2017-07-28 23:29:24,2017-07-28 23:45:17,2017-09-01 00:00:00,shipped,3.0,cb91f8e9187bada635ee28c7c71b3ca7,168.0,26.46,1025f0e2d44d7041d6cf58b6550e0bfa,1.0,credit_card,5.0,583.38,furniture_decor
20349,5b66cfa802ab8ec833c1b80d28788f4a,41c8303028d145b20dfddccc9fb09262,63efeaf40dd3d6ddb20b6d1cdcc03581,petrolina,PE,2017-07-28 23:29:24,2017-07-28 23:45:17,2017-09-01 00:00:00,shipped,1.0,cb91f8e9187bada635ee28c7c71b3ca7,168.0,26.46,1025f0e2d44d7041d6cf58b6550e0bfa,1.0,credit_card,5.0,583.38,furniture_decor
20349,5b66cfa802ab8ec833c1b80d28788f4a,41c8303028d145b20dfddccc9fb09262,63efeaf40dd3d6ddb20b6d1cdcc03581,petrolina,PE,2017-07-28 23:29:24,2017-07-28 23:45:17,2017-09-01 00:00:00,shipped,2.0,cb91f8e9187bada635ee28c7c71b3ca7,168.0,26.46,1025f0e2d44d7041d6cf58b6550e0bfa,1.0,credit_card,5.0,583.38,furniture_decor
91930,191abde9c3bf77d1ce67d100d8db6d15,0e918c5caf715bdf6b49da1c250061b3,d7b918d0c8219843c0a245d589680a60,sao paulo,SP,2017-07-29 10:47:21,2017-07-29 10:55:17,2017-09-01 00:00:00,processing,1.0,b808914cdb615d812fd24aab699cf952,134.9,13.5,41b39e28db005d9731d9d485a83b4c38,1.0,credit_card,14.0,148.4,bed_bath_table
66336,1057bf6391c17f9b6960dd996029e1dc,33b3ac58c257992bb9f0dff11643b8d0,2592816433dfbb3051af91ba91625de5,sao paulo,SP,2017-07-29 12:56:17,2017-07-29 13:05:18,2017-08-18 00:00:00,canceled,1.0,d274714b715480aa8ca7fca7d2524233,149.99,16.68,10ff823eda2b032e2c93d17a7d294736,1.0,credit_card,1.0,0.33,housewares
66336,1057bf6391c17f9b6960dd996029e1dc,33b3ac58c257992bb9f0dff11643b8d0,2592816433dfbb3051af91ba91625de5,sao paulo,SP,2017-07-29 12:56:17,2017-07-29 13:05:18,2017-08-18 00:00:00,canceled,1.0,d274714b715480aa8ca7fca7d2524233,149.99,16.68,10ff823eda2b032e2c93d17a7d294736,4.0,voucher,1.0,33.46,housewares
66336,1057bf6391c17f9b6960dd996029e1dc,33b3ac58c257992bb9f0dff11643b8d0,2592816433dfbb3051af91ba91625de5,sao paulo,SP,2017-07-29 12:56:17,2017-07-29 13:05:18,2017-08-18 00:00:00,canceled,1.0,d274714b715480aa8ca7fca7d2524233,149.99,16.68,10ff823eda2b032e2c93d17a7d294736,9.0,voucher,1.0,16.15,housewares
66336,1057bf6391c17f9b6960dd996029e1dc,33b3ac58c257992bb9f0dff11643b8d0,2592816433dfbb3051af91ba91625de5,sao paulo,SP,2017-07-29 12:56:17,2017-07-29 13:05:18,2017-08-18 00:00:00,canceled,1.0,d274714b715480aa8ca7fca7d2524233,149.99,16.68,10ff823eda2b032e2c93d17a7d294736,6.0,voucher,1.0,14.96,housewares
66336,1057bf6391c17f9b6960dd996029e1dc,33b3ac58c257992bb9f0dff11643b8d0,2592816433dfbb3051af91ba91625de5,sao paulo,SP,2017-07-29 12:56:17,2017-07-29 13:05:18,2017-08-18 00:00:00,canceled,1.0,d274714b715480aa8ca7fca7d2524233,149.99,16.68,10ff823eda2b032e2c93d17a7d294736,7.0,voucher,1.0,20.54,housewares
66336,1057bf6391c17f9b6960dd996029e1dc,33b3ac58c257992bb9f0dff11643b8d0,2592816433dfbb3051af91ba91625de5,sao paulo,SP,2017-07-29 12:56:17,2017-07-29 13:05:18,2017-08-18 00:00:00,canceled,1.0,d274714b715480aa8ca7fca7d2524233,149.99,16.68,10ff823eda2b032e2c93d17a7d294736,3.0,voucher,1.0,29.43,housewares
66336,1057bf6391c17f9b6960dd996029e1dc,33b3ac58c257992bb9f0dff11643b8d0,2592816433dfbb3051af91ba91625de5,sao paulo,SP,2017-07-29 12:56:17,2017-07-29 13:05:18,2017-08-18 00:00:00,canceled,1.0,d274714b715480aa8ca7fca7d2524233,149.99,16.68,10ff823eda2b032e2c93d17a7d294736,8.0,voucher,1.0,9.46,housewares
66336,1057bf6391c17f9b6960dd996029e1dc,33b3ac58c257992bb9f0dff11643b8d0,2592816433dfbb3051af91ba91625de5,sao paulo,SP,2017-07-29 12:56:17,2017-07-29 13:05:18,2017-08-18 00:00:00,canceled,1.0,d274714b715480aa8ca7fca7d2524233,149.99,16.68,10ff823eda2b032e2c93d17a7d294736,2.0,voucher,1.0,18.12,housewares
66336,1057bf6391c17f9b6960dd996029e1dc,33b3ac58c257992bb9f0dff11643b8d0,2592816433dfbb3051af91ba91625de5,sao paulo,SP,2017-07-29 12:56:17,2017-07-29 13:05:18,2017-08-18 00:00:00,canceled,1.0,d274714b715480aa8ca7fca7d2524233,149.99,16.68,10ff823eda2b032e2c93d17a7d294736,5.0,voucher,1.0,24.22,housewares
53601,e9ce8d3f379bf3d70e4af85174e1841f,383e0c402beac204dc7ad8633cc49ae8,b9eefc4441b9cd3e84a5d7394bf6d401,santa maria,RS,2017-07-29 14:44:04,2017-08-02 08:34:47,2017-08-24 00:00:00,shipped,1.0,d66815037fba03ebe1e3bcb9967723aa,120.99,18.1,7aa4334be125fcdd2ba64b3180029f14,1.0,boleto,1.0,139.09,toys
34877,58ce513a55c740a3a81e8c8b75e2582a,530d41b47b9dda9bc6f31d856f11a527,da10fa9297d68af39135afa6a3161298,hortolandia,SP,2017-07-29 18:05:07,2017-07-29 18:15:17,2017-08-14 00:00:00,shipped,1.0,bbaef2eadf31fe3ea6702077398be06c,56.99,8.72,cc419e0650a3c5ba77189a1882b7556a,1.0,credit_card,1.0,65.71,perfumery
51865,ef5c29cd9f6ba37c0363b4d739709b70,6c27b9ff4f12e3bc317fda098ac66a27,2ae854174035fd40597bb1117d8f6a79,jales,SP,2017-07-29 18:56:11,2017-07-29 19:10:22,2017-08-25 00:00:00,processing,1.0,1da3e4356495511914d62ce5385f7122,254.9,13.28,b2ba3715d723d245138f291a6fe42594,1.0,credit_card,10.0,268.18,cool_stuff
9139,bc52ee2d28a015510123067432c70c17,834518d4594b0bcb116acbe814f1bc03,1c528e680fca3cff6d186b6f49a32ad6,salvador,BA,2017-07-29 19:08:08,2017-07-29 19:23:36,2017-08-30 00:00:00,shipped,1.0,b84c4c7f1845f068f40e350865b803fa,118.9,38.38,01fdefa7697d26ad920e9e0346d4bd1b,1.0,credit_card,3.0,157.28,health_beauty
85295,b4bd3f1c1c19dd899d3a534abb0b8eb0,d7537b3c5b91b42e9ae5db7a5373b50d,f661ce75fb89d96fa60c9d41490dbe8e,sao paulo,SP,2017-07-30 03:14:20,2017-07-31 03:23:00,2017-08-23 00:00:00,invoiced,1.0,5adec774989986e22714470345c20469,699.99,105.96,989becdce12ebc39863c2bceab6f3ca1,1.0,credit_card,3.0,805.95,garden_tools
59958,d430c6c36d198f044555a51a5cbd4e68,5351c1e4ae199735063d6406cbd4b4f4,94c0771ebaeaa71de6392e2f1e6e4328,maceio,AL,2017-07-30 16:45:22,2017-07-30 17:03:22,2017-08-30 00:00:00,shipped,1.0,802bc2a46b2276fc7488df8aac5c8971,78.25,34.35,ececbfcff9804a2d6b40f589df8eef2b,1.0,credit_card,1.0,112.6,watches_gifts
5567,bb82d1c94323c38a3d8124414a6a5ca5,3aac1b9595d8ad08680f3d00d5afc432,0c6ea2a59dd585779e9b25d3df3ed41b,rio de janeiro,RJ,2017-07-30 17:09:00,2017-08-02 02:34:10,2017-08-30 00:00:00,shipped,1.0,e485be8a88ca64e497e88b16af6cc11d,16.9,17.63,75fbb52eda0cbc24f479d3b2fbfa8d3e,1.0,boleto,1.0,34.53,dvds_blu_ray
72398,1f9624a22a45c44073523bcf6f1c47a2,bbdbc21c0d067bd705b5aaff781709c9,fb0ee3da1096d44aeb3bda500a7d33d0,candeias,MG,2017-07-31 16:05:08,2017-07-31 16:23:27,2017-08-18 00:00:00,canceled,1.0,4c3165e9df5c5d143e67b5cb41ddfd13,99.9,14.43,d73cbd89533ce8b041a9190241453ac8,1.0,credit_card,5.0,114.33,fashion_bags_accessories
4312,96ae30a2357a999e6010b2f1401af374,44ea012b92b665f5f4c775f3f0a63d7b,beb5288c896678914470c6a650c78302,borborema,SP,2017-07-31 16:37:31,2017-07-31 16:50:17,2017-08-18 00:00:00,canceled,1.0,20cfa43a881c16cdedaaab83e139d302,26.9,11.85,45d33f715e24d15a6ccf5c17b3a23e3c,1.0,credit_card,1.0,38.75,computers_accessories
54739,1edf161379e2ac13eec051cacdf6e543,cac4863658358dbd33862dc91b8f0dc9,048f7cefff51673ab8fea2865cbc1521,vigia,PA,2017-07-31 18:17:13,2017-07-31 18:30:21,2017-09-05 00:00:00,shipped,1.0,2b4609f8948be18874494203496bc318,89.99,25.91,cc419e0650a3c5ba77189a1882b7556a,1.0,credit_card,4.0,115.9,health_beauty
59299,b2e2410ac54dcb51230fd94aef5bcd2c,04776bfb2aee6d25a15f65b172c0d92c,ab5c0372450f2b1adae913d65a267f9f,varzea paulista,SP,2017-07-31 20:46:54,2017-07-31 21:10:20,2017-08-23 00:00:00,unavailable,,,,,,1.0,voucher,1.0,25.0,
10562,834780043eaf86f9e26f352161b6dfa8,293b54046b97ac0c171e5cb2dcd911f1,288ee8f382b32bc001646e4fb85c8d6b,pouso alegre,MG,2017-07-31 23:06:33,2017-08-02 02:55:25,2017-08-22 00:00:00,invoiced,1.0,a298a105818dce6878b787e4af6cff7d,79.9,12.06,e26901d5ab434ce92fd9b5c256820a4e,1.0,boleto,1.0,91.96,baby
455,38b7efdf33dd5561f4f5d4f6e07b0414,021e84751ba0ead75b6d314a6ead88d9,9a58c55c10b4eb6c69fb0874d8beb466,rio de janeiro,RJ,2017-08-01 18:17:41,2017-08-01 18:32:30,2017-08-28 00:00:00,invoiced,1.0,8988d11aace15e3c9e25763c6d87dcf5,29.99,14.1,891071be6ba827b591264c90c2ae8a63,1.0,credit_card,1.0,44.09,fashion_male_clothing
38603,b1591d0dddc34fc0db8601799e1fbd9f,887ff35acabd7ba225eab1330ac7154f,a5908de40ac33ac0c752190b53c077b4,nova iguacu,RJ,2017-08-01 20:26:19,2017-08-02 02:35:01,2017-08-30 00:00:00,shipped,1.0,b0961721fd839e9982420e807758a2a6,59.9,17.67,1f50f920176fa81dab994f9023523100,1.0,credit_card,2.0,77.57,garden_tools
70567,91bc8de419040aeb9a64f84039c5f1bb,b09127083e669f9addee8813028f4730,7a4acd039faaf48834f7af50f57b2d75,praia grande,SP,2017-08-01 22:33:52,2017-08-02 22:30:16,2017-08-16 00:00:00,shipped,1.0,c6ea63369936552872ae890c82175b4b,205.0,15.04,37be5a7c751166fbc5f8ccba4119e043,1.0,credit_card,1.0,220.04,bed_bath_table
38901,76b95d1df7db4efef64048b3f7653dc8,ebdc4e9056d3e63849ee02c6bc7c9578,68f0a757dc1e79868b3472dc5685dbf3,teresina,PI,2017-08-01 23:16:17,2017-08-03 03:15:34,2017-09-04 00:00:00,processing,1.0,5cac6a83708526b99c11e11027ae1ca6,129.0,134.78,e4fc40017a6d22c46a14ac2e17f87c3e,1.0,boleto,1.0,263.78,furniture_decor
95342,52f308ce830731bfdfea4539e140073f,8a86b00cbfc4091cc8b0b1fd597b9a53,fcee584a163c5f5db84b01f93d27c038,sete lagoas,MG,2017-08-02 11:11:01,2017-08-03 03:04:51,2017-08-23 00:00:00,unavailable,,,,,,1.0,boleto,1.0,465.18,
25799,3f2d65e9302a444056b6b65922647a10,d8d046fd90e2f29cc28ce93796173e3b,a50e9f91468592dec77e8d6f7986d786,recife,PE,2017-08-02 12:48:57,2017-08-02 13:03:37,2017-09-01 00:00:00,processing,1.0,b348cae99d8bef36e269b016bc19419b,79.9,21.36,7fe21dd00d2f4943ae09525efa2fd674,1.0,credit_card,3.0,101.26,fashion_bags_accessories
45217,2b020fc22c27548cc22ee8447edad356,84c20d0d11544eca9070946f4bb31c98,15d1c313b6721f3ecc985a3832c6b757,jundiai,SP,2017-08-02 14:08:18,2017-08-02 14:23:13,2017-08-24 00:00:00,canceled,1.0,860a24fe5502e492593ec000b1c33559,91.71,15.39,f650a9708fa1bab22bdd8d3a818cc415,2.0,voucher,1.0,100.0,furniture_decor
45217,2b020fc22c27548cc22ee8447edad356,84c20d0d11544eca9070946f4bb31c98,15d1c313b6721f3ecc985a3832c6b757,jundiai,SP,2017-08-02 14:08:18,2017-08-02 14:23:13,2017-08-24 00:00:00,canceled,1.0,860a24fe5502e492593ec000b1c33559,91.71,15.39,f650a9708fa1bab22bdd8d3a818cc415,1.0,credit_card,1.0,7.1,furniture_decor
41198,a1c02a2ec3f8c8cbcc331d3426ad57bb,54219e69237531217da7b034db98a654,11fa3e53b2e418ed264079f0b739ae68,ilhabela,SP,2017-08-02 16:29:57,2017-08-03 16:55:10,2017-08-22 00:00:00,shipped,1.0,bda14a918da6a4fa9168277a57d59578,105.9,16.37,6a0cbc8af2e8abd1bdfb777943d174c6,1.0,credit_card,6.0,122.27,sports_leisure
20702,60f0f4f310904e1d0c7d41224fcb45d6,75c822ccf568d44bb0a6066731ef9baf,f0b0eb2ecdbf5fb6b80ff673ebc5062f,aparecida de goiania,GO,2017-08-02 17:56:11,2017-08-02 18:10:16,2017-08-30 00:00:00,canceled,1.0,8c8cb3d0f2853c44cbf9561c7d93beaa,15.99,14.1,ef506c96320abeedfb894c34db06f478,1.0,credit_card,1.0,15.24,telephony
20702,60f0f4f310904e1d0c7d41224fcb45d6,75c822ccf568d44bb0a6066731ef9baf,f0b0eb2ecdbf5fb6b80ff673ebc5062f,aparecida de goiania,GO,2017-08-02 17:56:11,2017-08-02 18:10:16,2017-08-30 00:00:00,canceled,1.0,8c8cb3d0f2853c44cbf9561c7d93beaa,15.99,14.1,ef506c96320abeedfb894c34db06f478,2.0,voucher,1.0,14.85,telephony
74949,1db2abc72703311e809fc353b3cc4b65,4b830f8b64b64b4bfc6fb975d86ff181,d2cbe15b2846fe0c978242abcf9c40e8,santo andre,SP,2017-08-02 19:21:07,2017-08-04 02:24:05,2017-08-22 00:00:00,canceled,1.0,3f6f946481fd39f4eda986012f6e0447,39.95,11.73,53e4c6e0f4312d4d2107a8c9cddf45cd,1.0,boleto,1.0,51.68,
90884,bf4ae44e185ffb9292decb1905392f57,ea349155eae33e9e9b9bc80bd0182924,294717099b45b6292fd5c791bfb227ad,serra,ES,2017-08-02 22:00:01,2017-08-02 22:10:19,2017-08-31 00:00:00,shipped,1.0,b8dc4867c94b411e2b801a7ec790a4d2,16.46,19.59,8e6cc767478edae941d9bd9eb778d77a,1.0,credit_card,3.0,36.05,housewares
6607,b842e9225252d13f6af62ff4508d7c43,d9a4b5aa53433b592bdea6b33f44a8e8,f49c983a47d5abc316b7c44c9e979021,sao paulo,SP,2017-08-02 22:17:16,2017-08-02 22:30:14,2017-08-15 00:00:00,unavailable,,,,,,1.0,credit_card,4.0,102.82,
40330,e0e0363b6d647a1ce534335bb1d84ebf,8605595118f211032dd982e966359be9,afc8ac975588e4d0bb6e0a7dda3f2dcb,suzano,SP,2017-08-03 07:57:02,2017-08-04 02:15:17,2017-08-28 00:00:00,invoiced,1.0,5adec774989986e22714470345c20469,699.99,105.96,989becdce12ebc39863c2bceab6f3ca1,1.0,boleto,1.0,805.95,garden_tools
37675,99b492e774feb838a15101dc48ecb6f0,0a095e1e6ef438f5fa02a40716b22126,a5bdd83dc32225fadcedd741693cede2,sao paulo,SP,2017-08-03 11:01:10,,2017-08-17 00:00:00,canceled,,,,,,1.0,credit_card,8.0,88.08,
94310,1f0a1cc0dc294f24707a0167df26c94b,d13ba90c3d08f763d715657141f6fa63,fb89dfeb89e96bffacaa12cf8fee6cfb,sao bernardo do campo,SP,2017-08-03 12:11:32,2017-08-03 14:35:18,2017-08-23 00:00:00,unavailable,,,,,,1.0,credit_card,6.0,73.43,
75124,05b3514bb9492bc0eb20959fbf445927,f08cbd00eae908d02c0c4984598f1d2e,e8ddc823809246fabd9c235ef7714630,jacarei,SP,2017-08-03 19:04:35,2017-08-03 19:15:23,2017-08-28 00:00:00,canceled,1.0,1dc9d2804c35122e2f168a135f8a56c2,139.9,15.73,ec21206b7894c503788a684a7bc822a6,1.0,credit_card,7.0,155.63,baby
4386,0ad3fdda3076a1be91b13c89f2049266,8475bc1245abac7e49488d01f3b8f98e,053617486d590f6e06a7e027e6e3914f,recife,PE,2017-08-04 13:36:21,2017-08-04 13:45:16,2017-09-08 00:00:00,shipped,1.0,d950ce1f38b6772552be4523baf94c7a,74.9,28.91,ebd2d60905fb58271facef5596b620d3,1.0,credit_card,5.0,207.62,health_beauty
4386,0ad3fdda3076a1be91b13c89f2049266,8475bc1245abac7e49488d01f3b8f98e,053617486d590f6e06a7e027e6e3914f,recife,PE,2017-08-04 13:36:21,2017-08-04 13:45:16,2017-09-08 00:00:00,shipped,2.0,d950ce1f38b6772552be4523baf94c7a,74.9,28.91,ebd2d60905fb58271facef5596b620d3,1.0,credit_card,5.0,207.62,health_beauty
26461,737750ec93ce0309b44d477651bf0642,028605cdb42f4bb9653d81ce3116f2ae,b2e75c0edc785fd8cb4c5b264fc7793c,sao bernardo do campo,SP,2017-08-04 19:31:34,2017-08-04 19:45:11,2017-08-17 00:00:00,processing,1.0,d44044e34c071272f708ec2e6fa3ddfe,299.0,10.29,9485a23c0430ba1d58d359391606fce6,1.0,credit_card,10.0,309.29,auto
27909,08ee9c1b1da47ffd2a7c7163aa134b16,b8be9aabc886bf52d9361784b379ea49,7649b15c0f9e10a06fd969de050553bf,rio das ostras,RJ,2017-08-04 21:47:44,2017-08-04 22:04:51,2017-09-06 00:00:00,unavailable,,,,,,2.0,voucher,1.0,50.0,
27909,08ee9c1b1da47ffd2a7c7163aa134b16,b8be9aabc886bf52d9361784b379ea49,7649b15c0f9e10a06fd969de050553bf,rio das ostras,RJ,2017-08-04 21:47:44,2017-08-04 22:04:51,2017-09-06 00:00:00,unavailable,,,,,,1.0,credit_card,1.0,32.92,
